name,domain,status,passed,steps,nl_statement,lean4_code
Ireland-Rosen_exercise_4_4,Number Theory,success,True,3,Consider a prime $p$ of the form $4 t+1$. Show that $a$ is a primitive root modulo $p$ iff $-a$ is a primitive root modulo $p$.,"import Mathlib

theorem Ireland_Rosen_exercise_4_4 (p : ℕ) (hp : Nat.Prime p) (h4 : p % 4 = 1) (a : ZMod p) (ha : a ≠ 0) :
  (∀ d : ℕ, 0 < d → d < p - 1 → a ^ d ≠ 1) ↔ (∀ d : ℕ, 0 < d → d < p - 1 → (-a) ^ d ≠ 1) := by
  sorry
"
Ireland-Rosen_exercise_12_12,Number Theory,success,True,3,Show that $\sin (\pi / 12)$ is an algebraic number.,"import Mathlib

/-
  Exercise: Show that sin(pi/12) is algebraic.
  We state the existence of a nonzero rational polynomial vanishing at sin(pi/12).
-/

theorem sin_pi_div_12_is_algebraic : ∃ p : Polynomial ℚ, p ≠ 0 ∧ p.eval (Real.sin (Real.pi / 12)) = 0 := by sorry
"
Shakarchi_exercise_1_13b,Analysis,success,True,3,"Suppose that $f$ is holomorphic in an open set $\Omega$. Prove that if $\text{Im}(f)$ is constant, then $f$ is constant.","import Mathlib

open Complex

/-- Suppose that f is holomorphic in an open connected set Ω. If Im(f) is constant on Ω, then f is constant on Ω. -/
theorem shakarchi_exercise_1_13b {Ω : Set ℂ} (hΩ : IsOpen Ω) (hconn : IsConnected Ω) {f : ℂ → ℂ}
  (hf : IsHolomorphicOn f Ω) (c : ℝ) (h : ∀ z ∈ Ω, (f z).im = c) : ∃ w : ℂ, ∀ z ∈ Ω, f z = w := by sorry
"
Shakarchi_exercise_1_19a,Analysis,success,True,3,Prove that the power series $\sum nz^n$ does not converge on any point of the unit circle.,"import Mathlib

/-!
Exercise: Prove that the power series ∑ n z^n does not converge for any complex number z with |z| = 1.
We state the result; the proof is omitted (sorry).
-/-

theorem Shakarchi_exercise_1_19a (z : ℂ) (hz : |z| = 1) : ¬ Summable (fun n : ℕ => (n : ℂ) * z ^ n) := by sorry
"
Shakarchi_exercise_1_19c,Analysis,success,True,3,Prove that the power series $\sum zn/n$ converges at every point of the unit circle except $z = 1$.,"import Mathlib

open Complex

/-- Exercise 1.19(c) (Shakarchi): The power series ∑ z^n / n converges for every z on the unit circle
    except z = 1. -/
theorem Shakarchi_exercise_1_19c (z : ℂ) (hz : |z| = 1) (hz_ne : z ≠ 1) : Summable fun n : ℕ => z ^ n / (n : ℂ) := by sorry
"
Shakarchi_exercise_2_2,Analysis,success,True,3,Show that $\int_{0}^{\infty} \frac{\sin x}{x} d x=\frac{\pi}{2}$.,"import Mathlib

open Filter
open IntervalIntegral
open Real
open Topology

open scoped Real

/-- Show that ∫_{0}^{∞} sin x / x dx = π / 2. We state this as the improper integral
    given by the limit of integrals on [0, R] as R → ∞. -/
theorem integral_sin_div_id_tendsto :
  Tendsto (fun R : ℝ => ∫ x in 0..R, (sin x) / x) atTop (𝓝 (π / 2)) := by sorry
"
Shakarchi_exercise_3_14,Analysis,success,True,3,"Prove that all entire functions that are also injective take the form $f(z) = az + b$, $a, b \in \mathbb{C}$ and $a \neq 0$.","import Mathlib

/-- Prove that all entire functions that are also injective take the form f(z) = az + b, a, b ∈ C and a ≠ 0. -/
theorem Liouville_theorem_of_injective_of_entire (f : ℂ → ℂ) (hf_inj: Injective f) (hf_ent : Continuous f) : ∃ a b : ℂ, a ≠ 0 ∧ f = fun z => a * z + b := by sorry
"
Shakarchi_exercise_3_4,Analysis,success,True,3,Show that $ \int_{-\infty}^{\infty} \frac{x \sin x}{x^2 + a^2} dx = \pi e^{-a}$ for $a > 0$.,"import Mathlib

open MeasureTheory
open Real

lemma Shakarchi_exercise_3_4 (a : ℝ) (ha : 0 < a) :
  ∫ x : ℝ, (x * sin x) / (x ^ 2 + a ^ 2) = π * exp (-a) := by sorry
"
Shakarchi_exercise_2_13,Analysis,success,True,3,Suppose $f$ is an analytic function defined everywhere in $\mathbb{C}$ and such that for each $z_0 \in \mathbb{C}$ at least one coefficient in the expansion $f(z) = \sum_{n=0}^\infty c_n(z - z_0)^n$ is equal to 0. Prove that $f$ is a polynomial.,"import Mathlib

/--
Suppose f : ℂ → ℂ is analytic everywhere, and for each z0 ∈ ℂ the Taylor expansion
f(z) = ∑_{n=0}^∞ c_n (z - z0)^n has at least one coefficient equal to 0.
Then f is a polynomial (i.e. there exists a polynomial p with f = p.eval).

This statement is encoded here in a form that does not commit to a particular
analyticity API: we assume for each center z0 there exists a sequence of
coefficients c (depending on z0) whose (absolutely) summable power series
reconstructs f on all of ℂ, and that for each such sequence at least one
coefficient vanishes.
-/

open Complex

theorem Shakarchi_exercise_2_13 (f : ℂ → ℂ)
  (h_taylor : ∀ z0 : ℂ, ∃ (c : ℕ → ℂ), (∀ z : ℂ, f z = ∑' (n : ℕ), c n * (z - z0) ^ n) ∧ (∃ n, c n = 0)) :
  ∃ p : Polynomial ℂ, ∀ z : ℂ, f z = p.eval z := by sorry
"
Shakarchi_exercise_5_1,Analysis,success,True,3,"Prove that if $f$ is holomorphic in the unit disc, bounded and not identically zero, and $z_{1}, z_{2}, \ldots, z_{n}, \ldots$ are its zeros $\left(\left|z_{k}\right|<1\right)$, then $\sum_{n}\left(1-\left|z_{n}\right|\right)<\infty$.","import Mathlib

/-!
Exercise: Prove that if f is holomorphic in the unit disc, bounded and not identically zero,
and z₁, z₂, … are its zeros (|z_k| < 1), then ∑ₙ (1 - |z_n|) < ∞.

This file translates the statement to Lean. The proof is omitted (ending with `by sorry`).
-/

open Complex

theorem Shakarchi_exercise_5_1 {f : ℂ → ℂ} {a : ℕ → ℂ}
  (hf : IsHolomorphicOn f (ball (0 : ℂ) 1))
  (hb : ∃ M, ∀ z ∈ ball (0 : ℂ) 1, |f z| ≤ M)
  (hne : ¬(∀ z ∈ ball (0 : ℂ) 1, f z = 0))
  (hz : ∀ n, a n ∈ ball (0 : ℂ) 1)
  (hroot : ∀ n, f (a n) = 0)
  (hcomplete : ∀ z, z ∈ ball (0 : ℂ) 1 → f z = 0 → ∃ n, a n = z) :
  Summable (fun n => 1 - |a n|) := by sorry
"
Putnam_exercise_2018_b4,Olympiad,success,True,2,"Given a real number $a$, we define a sequence by $x_{0}=1$, $x_{1}=x_{2}=a$, and $x_{n+1}=2 x_{n} x_{n-1}-x_{n-2}$ for $n \geq 2$. Prove that if $x_{n}=0$ for some $n$, then the sequence is periodic.","import Mathlib

/-
  Putnam 2018 B4 (translation):
  Given a real number a, define a sequence x : ℕ → ℝ by
    x 0 = 1, x 1 = x 2 = a,
    x (n+1) = 2 * x n * x (n-1) - x (n-2) for n ≥ 2.
  If x n = 0 for some n, then the sequence is periodic.
-/

theorem putnam_exercise_2018_b4 {a : ℝ} {x : ℕ → ℝ}
  (h0 : x 0 = 1) (h1 : x 1 = a) (h2 : x 2 = a)
  (hrec : ∀ n, n ≥ 2 → x (n+1) = 2 * x n * x (n-1) - x (n-2)) :
  (∃ n, x n = 0) → ∃ p : ℕ, p > 0 ∧ ∀ m, x (m + p) = x m := by sorry
"
Putnam_exercise_2018_a5,Olympiad,success,True,3,"Let $f: \mathbb{R} \rightarrow \mathbb{R}$ be an infinitely differentiable function satisfying $f(0)=0, f(1)=1$, and $f(x) \geq 0$ for all $x \in$ $\mathbb{R}$. Show that there exist a positive integer $n$ and a real number $x$ such that $f^{(n)}(x)<0$.","import Mathlib

/-
Putnam 2018 A5 (translation):
Let f : ℝ → ℝ be an infinitely differentiable function satisfying f(0)=0, f(1)=1,
and f(x) ≥ 0 for all x ∈ ℝ. Show that there exist a positive integer n and a real
number x such that the n-th derivative of f at x is negative.
-/

theorem Putnam_exercise_2018_a5 (f : ℝ → ℝ)
  (h_smooth : ContDiff ℝ ⊤ f)
  (h0 : f 0 = 0)
  (h1 : f 1 = 1)
  (h_nonneg : ∀ x, 0 ≤ f x) :
  ∃ n : ℕ, ∃ x : ℝ, n > 0 ∧ (Function.iterate deriv n f) x < 0 := by sorry
"
Putnam_exercise_1998_b6,Olympiad,success,True,3,"Prove that, for any integers $a, b, c$, there exists a positive integer $n$ such that $\sqrt{n^3+a n^2+b n+c}$ is not an integer.","import Mathlib

/-- For any integers a, b, c, there exists a positive integer n such that
    sqrt(n^3 + a*n^2 + b*n + c) is not an integer. -/
theorem exists_n_not_perfect_square (a b c : Int) :
  ∃ n : Nat, 0 < n ∧ Int.sqrt (n^3 + a * n^2 + b * n + c) ^ 2 ≠ n^3 + a * n^2 + b * n + c := by sorry
"
Putnam_exercise_1999_b4,Olympiad,success,True,2,"Let $f$ be a real function with a continuous third derivative such that $f(x), f^{\prime}(x), f^{\prime \prime}(x), f^{\prime \prime \prime}(x)$ are positive for all $x$. Suppose that $f^{\prime \prime \prime}(x) \leq f(x)$ for all $x$. Show that $f^{\prime}(x)<2 f(x)$ for all $x$.","import Mathlib

/-!
Putnam 1999 B4: If f : ℝ → ℝ has continuous third derivative and f, f', f'', f''' > 0 and f''' ≤ f, show f' < 2 f.
-/

open Real

theorem Putnam_exercise_1999_b4 (f : ℝ → ℝ) (hf : ContDiff ℝ 3 f)
  (h_pos : ∀ x, 0 < f x)
  (h_f' : ∀ x, 0 < deriv f x)
  (h_f'' : ∀ x, 0 < deriv (deriv f) x)
  (h_f''' : ∀ x, 0 < deriv (deriv (deriv f)) x)
  (h_bound : ∀ x, deriv (deriv (deriv f)) x ≤ f x) :
  ∀ x, deriv f x < 2 * f x := by sorry
"
Putnam_exercise_2001_a5,Olympiad,success,True,3,"Prove that there are unique positive integers $a, n$ such that $a^{n+1}-(a+1)^n=2001$.","import Mathlib

/-- Putnam 2001 A5 translation: There are unique positive integers `a, n` such that
    a^(n+1) - (a+1)^n = 2001. -/
theorem putnam_exercise_2001_a5 : ∃! (a n : ℕ), a > 0 ∧ n > 0 ∧ ((a ^ (n + 1) : Int) - ((a + 1) ^ n : Int) = (2001 : Int)) := by
  sorry
"
Pugh_exercise_2_32a,Analysis,success,True,3,Show that every subset of $\mathbb{N}$ is clopen.,"import Mathlib
open Topology TopologicalSpace Filter Encodable Set
open scoped Uniformity
open Function TopologicalSpace Set

/-- Show that every subset of $\mathbb{N}$ is clopen. -/
theorem isClopen_of_subset_nat {s : Set ℕ} : IsClopen s := by sorry
"
Pugh_exercise_2_26,Analysis,success,True,3,Prove that a set $U \subset M$ is open if and only if none of its points are limits of its complement.,"import Mathlib

/-!
Exercise (Pugh 2.26).
Prove that a set U ⊆ M is open iff none of its points are limits of its complement.
-/-

variable {M : Type _} [TopologicalSpace M]

theorem Pugh_exercise_2_26 (U : Set M) : IsOpen U ↔ ∀ x ∈ U, x ∉ closure (M \ U) := by sorry
"
Pugh_exercise_3_1,Analysis,success,True,3,"Assume that $f \colon \mathbb{R} \rightarrow \mathbb{R}$ satisfies $|f(t)-f(x)| \leq|t-x|^{2}$ for all $t, x$. Prove that $f$ is constant.","import Mathlib

/-
Exercise (Pugh 3.1).
Assume that f : ℝ → ℝ satisfies |f(t) - f(x)| ≤ |t - x|^2 for all t, x. Prove that f is constant.
-/

theorem Pugh_exercise_3_1 (f : ℝ → ℝ)
  (h : ∀ t x : ℝ, abs (f t - f x) ≤ abs (t - x) ^ 2) :
  ∃ c : ℝ, ∀ x : ℝ, f x = c := by sorry
"
Pugh_exercise_2_92,Analysis,success,True,3,Give a direct proof that the nested decreasing intersection of nonempty covering compact sets is nonempty.,"import Mathlib

/-!
# Exercise 2.92 (Pugh)

Give a direct proof that the nested decreasing intersection of nonempty covering compact sets is nonempty.
-/

open Set

variable {α : Type*} [TopologicalSpace α]

/-- If K : ℕ → Set α is a sequence of nonempty compact sets with K (n+1) ⊆ K n,
then their intersection is nonempty. -/
theorem Pugh_exercise_2_92 {K : ℕ → Set α}
  (hK_compact : ∀ n, IsCompact (K n))
  (hK_nonempty : ∀ n, (K n).Nonempty)
  (hK_decr : ∀ n, K (n + 1) ⊆ K n) :
  (⋂ n, K n).Nonempty := by sorry
"
Pugh_exercise_2_46,Analysis,success,True,3,"Assume that $A, B$ are compact, disjoint, nonempty subsets of $M$. Prove that there are $a_0 \in A$ and $b_0 \in B$ such that for all $a \in A$ and $b \in B$ we have $d(a_0, b_0) \leq d(a, b)$.","import Mathlib

variable {M : Type*} [MetricSpace M]

theorem Pugh_exercise_2_46 (A B : Set M) (hA : IsCompact A) (hB : IsCompact B)
  (hAne : ∃ a, a ∈ A) (hBne : ∃ b, b ∈ B) (hdisj : Disjoint A B) :
  ∃ a0 b0, a0 ∈ A ∧ b0 ∈ B ∧ ∀ a ∈ A, ∀ b ∈ B, dist a0 b0 ≤ dist a b := by
  sorry
"
Herstein_exercise_2_1_18,Algebra,success,True,2,"If $G$ is a finite group of even order, show that there must be an element $a \neq e$ such that $a=a^{-1}$.","import Mathlib

/--
If G is a finite group of even order, show that there must be an element a ≠ 1 such that a = a⁻¹.
This is the Lean translation (statement only) of Herstein exercise 2.1.18.
-/

theorem exists_involution_of_even_finite_group {G : Type _} [Group G] [Fintype G]
  (h : 2 ∣ Fintype.card G) :
  ∃ a : G, a ≠ 1 ∧ a = a⁻¹ := by sorry
"
Pugh_exercise_3_63a,Analysis,success,True,3,Prove that $\sum 1/k(\log(k))^p$ converges when $p > 1$.,"import Mathlib

/-!
Exercise (Pugh 3.63a).
Show that the series ∑_{k≥2} 1 / (k (log k)^p) converges when p > 1.
We state the result for the sequence k ↦ 1 / ((k+2) * (log (k+2))^p) to avoid the singularities at k = 0,1.
-/

theorem pugh_exercise_3_63a (p : ℝ) (hp : 1 < p) :
  Summable (fun k : ℕ => 1 / ((k + 2 : ℝ) * (Real.log (k + 2 : ℝ)) ^ p)) := by sorry
"
Herstein_exercise_2_1_26,Algebra,success,True,3,"If $G$ is a finite group, prove that, given $a \in G$, there is a positive integer $n$, depending on $a$, such that $a^n = e$.","import Mathlib

/-- Herstein, Exercise 2.1.26:
If G is a finite group, then for each a : G there exists n > 0 with a^n = 1. -/
theorem Herstein_exercise_2_1_26 {G : Type _} [Group G] [Fintype G] (a : G) : ∃ n : ℕ, 0 < n ∧ a ^ n = 1 := by sorry
"
Pugh_exercise_4_15a,Analysis,success,True,3,"A continuous, strictly increasing function $\mu \colon (0, \infty) \rightarrow (0, \infty)$ is a modulus of continuity if $\mu(s) \rightarrow 0$ as $s \rightarrow 0$. A function $f \colon [a, b] \rightarrow \mathbb{R}$ has modulus of continuity $\mu$ if $|f(s) - f(t)| \leq \mu(|s - t|)$ for all $s, t \in [a, b]$. Prove that a function is uniformly continuous if and only if it has a modulus of continuity.","import Mathlib

open Set Filter

/-- A modulus of continuity μ : ℝ → ℝ is positive on (0,∞), strictly increasing on (0,∞),
    continuous on (0,∞), and tends to 0 as s → 0^+. -/
def is_modulus_of_continuity (μ : ℝ → ℝ) : Prop :=
  (∀ s, 0 < s → 0 < μ s) ∧ StrictMonoOn μ (Ioi (0 : ℝ)) ∧ ContinuousOn μ (Ioi (0 : ℝ)) ∧
    Tendsto μ (nhdsWithin (0 : ℝ) (Ioi (0 : ℝ))) (𝓝 (0 : ℝ))

/-- f has modulus of continuity μ on [a,b] if for all s,t in [a,b],
    |f s - f t| ≤ μ (|s - t|). -/
def has_modulus_on (μ f : ℝ → ℝ) (a b : ℝ) : Prop :=
  ∀ s t, s ∈ Icc a b → t ∈ Icc a b → |f s - f t| ≤ μ (|s - t|)

/-- A function on a closed interval [a,b] is uniformly continuous iff there exists
    a modulus of continuity μ such that f has modulus μ on [a,b]. -/
theorem uniform_continuous_on_iff_exists_modulus (f : ℝ → ℝ) {a b : ℝ} (h : a ≤ b) :
  UniformContinuousOn f (Icc a b) ↔ ∃ μ : ℝ → ℝ, is_modulus_of_continuity μ ∧ has_modulus_on μ f a b := by sorry
"
Herstein_exercise_2_2_6c,Algebra,success,True,3,"Let $G$ be a group in which $(a b)^{n}=a^{n} b^{n}$ for some fixed integer $n>1$ for all $a, b \in G$. For all $a, b \in G$, prove that $\left(a b a^{-1} b^{-1}\right)^{n(n-1)}=e$.","import Mathlib

/-!
Exercise: Let G be a group in which (a b)^n = a^n b^n for some fixed integer n > 1 for all a, b in G.
Prove that for all a, b in G, (a b a^{-1} b^{-1})^{n(n-1)} = e.
-/

theorem herstein_exercise_2_2_6c {G : Type*} [Group G] {n : ℕ}
  (hn : 1 < n)
  (h : ∀ a b : G, (a * b) ^ n = a ^ n * b ^ n) :
  ∀ a b : G, (a * b * a⁻¹ * b⁻¹) ^ (n * (n - 1)) = 1 := by sorry
"
Herstein_exercise_2_2_3,Algebra,success,True,4,"If $G$ is a group in which $(a b)^{i}=a^{i} b^{i}$ for three consecutive integers $i$, prove that $G$ is abelian.","import Mathlib

/-!
Herstein, Exercise 2.2.3.
If G is a group in which (ab)^i = a^i b^i for three consecutive integers i,
then G is abelian.
-/

theorem Herstein_exercise_2_2_3 {G : Type*} [Group G] :
  (∃ k : Int, ∀ a b : G,
    (a * b) ^ k = a ^ k * b ^ k ∧
    (a * b) ^ (k + 1) = a ^ (k + 1) * b ^ (k + 1) ∧
    (a * b) ^ (k + 2) = a ^ (k + 2) * b ^ (k + 2)) →
  ∀ a b : G, a * b = b * a := by sorry
"
Herstein_exercise_2_3_16,Algebra,success,True,3,"If a group $G$ has no proper subgroups, prove that $G$ is cyclic of order $p$, where $p$ is a prime number.","import Mathlib

/--
If a finite nontrivial group G has no proper subgroups (every subgroup is trivial or whole),
then G is cyclic of prime order.
-/
theorem Herstein_exercise_2_3_16 {G : Type*} [Group G] [Fintype G] (h_nontriv : Nontrivial G)
  (h_subs : ∀ H : Subgroup G, H = (⊤ : Subgroup G) ∨ H = (⊥ : Subgroup G)) :
  ∃ (p : ℕ) (hp : Nat.Prime p),
    Fintype.card G = p ∧ ∃ g : G, Subgroup.closure ({g} : Set G) = (⊤ : Subgroup G) := by sorry
"
Herstein_exercise_2_5_23,Algebra,success,True,3,"Let $G$ be a group such that all subgroups of $G$ are normal in $G$. If $a, b \in G$, prove that $ba = a^jb$ for some $j$.","import Mathlib

/-- Let G be a group such that all subgroups of G are normal in G. If a, b ∈ G, then
    ba = a^j b for some integer j. -/
theorem Herstein_exercise_2_5_23 {G : Type*} [Group G] (h : ∀ H : Subgroup G, H.Normal) (a b : G) :
  ∃ j : Int, b * a = a ^ j * b := by sorry
"
Putnam_exercise_2014_a5,Olympiad,success,True,20,Let,"import Mathlib

/-
  Putnam 2014 A5
  ----------------
  The original problem statement was not provided by the user; this file contains a
  placeholder theorem. Replace the statement below with the full translated
  statement when available.
-/

theorem Putnam_exercise_2014_a5 : True := by sorry
"
Herstein_exercise_2_5_43,Algebra,success,True,3,Prove that a group of order 9 must be abelian.,"import Mathlib

/--
Herstein, Exercise 2.5.43: A group of order 9 is abelian.
We state the result and leave the proof as `by sorry`.
-/
theorem Herstein_exercise_2_5_43 (G : Type _) [Group G] [Fintype G] (h : Fintype.card G = 9) :
  ∀ a b : G, a * b = b * a := by sorry
"
Herstein_exercise_2_5_31,Algebra,success,True,3,"Suppose that $G$ is an abelian group of order $p^nm$ where $p \nmid m$ is a prime.  If $H$ is a subgroup of $G$ of order $p^n$, prove that $H$ is a characteristic subgroup of $G$.","import Mathlib

/-!
Suppose that G is an abelian group of order p^n * m where p ∤ m is a prime.
If H is a subgroup of G of order p^n, prove that H is a characteristic subgroup of G.

We state the result below. A full proof is omitted (use := by sorry) as requested.
-/

theorem Herstein_exercise_2_5_31 {G : Type*} [Group G] [Fintype G] {p n m : ℕ} [Fact (Nat.Prime p)]
  (H : Subgroup G)
  (hG : Fintype.card G = p ^ n * m)
  (hm : ¬ p ∣ m)
  (hH : Fintype.card H = p ^ n) :
  -- H is characteristic: it is fixed by every automorphism of G
  ∀ (φ : G ≃* G), φ.toEquiv '' (H : Set G) = (H : Set G) := by sorry
"
Herstein_exercise_2_7_7,Algebra,success,True,3,"If $\varphi$ is a homomorphism of $G$ onto $G'$ and $N \triangleleft G$, show that $\varphi(N) \triangleleft G'$.","import Mathlib

/-- If φ : G →* G' is a surjective group homomorphism and N ⊲ G is a normal subgroup,
then the image N.map φ is a normal subgroup of G'. -/
theorem map_isNormal_of_surjective {G G' : Type _} [Group G] [Group G'] (φ : G →* G')
  (N : Subgroup G) (hφ : Function.Surjective (φ : G → G)) (hN : IsNormal N) :
  IsNormal (N.map φ) := by
  sorry
"
Herstein_exercise_2_5_52,Algebra,success,True,3,"Let $G$ be a finite group and $\varphi$ an automorphism of $G$ such that $\varphi(x) = x^{-1}$ for more than three-fourths of the elements of $G$. Prove that $\varphi(y) = y^{-1}$ for all $y \in G$, and so $G$ is abelian.","import Mathlib

variable {G : Type*} [Group G] [Fintype G]
variable (φ : G ≃* G)

/-- Herstein exercise: If an automorphism φ of a finite group G satisfies φ(x) = x⁻¹ for more than
    three-fourths of the elements of G, then φ(y) = y⁻¹ for all y ∈ G, and hence G is abelian. -/
theorem herstein_exercise_2_5_52
  (h : 4 * (Fintype.card {x : G // φ x = x⁻¹}) > 3 * Fintype.card G) :
  (∀ y : G, φ y = y⁻¹) ∧ (∀ a b : G, a * b = b * a) := by sorry
"
Herstein_exercise_2_10_1,Algebra,success,True,3,"Let $A$ be a normal subgroup of a group $G$, and suppose that $b \in G$ is an element of prime order $p$, and that $b \not\in A$. Show that $A \cap (b) = (e)$.","import Mathlib


/-- Let A be a normal subgroup of a group G, and suppose that b ∈ G is an element of prime order p, and that b ∉ A. Show that A ∩ (b) = (e). -/
theorem Herstein_exercise_2_10_1 {G : Type*} [Group G] (A : Subgroup G) [A.Normal] {b : G} (p : ℕ) (hp : Nat.Prime p) (hb : b ^ p = 1) (hb' : ∀ m : ℕ, 0 < m → m < p → b ^ m ≠ 1) (hb'' : b ∉ A) : A ⊓ Subgroup.closure ({b} : Set G) = ⊥ := by sorry
"
Herstein_exercise_2_8_15,Algebra,success,True,3,"Prove that if $p > q$ are two primes such that $q \mid p - 1$, then any two nonabelian groups of order $pq$ are isomorphic.","import Mathlib

/--
Herstein, Exercise 2.8.15 (statement only).
If p > q are primes with q ∣ (p - 1), then any two nonabelian groups of order p*q are isomorphic.
We state this in Lean: for any two finite groups G and H of order p*q which are nonabelian,
there exists a multiplicative equivalence (group isomorphism) between them.
-/
theorem herstein_exercise_2_8_15 (p q : ℕ) (hp : Nat.Prime p) (hq : Nat.Prime q)
  (hq_div : q ∣ (p - 1)) (hpgt : p > q) :
  ∀ (G H : Type*) [Group G] [Fintype G] [Group H] [Fintype H],
    Fintype.card G = p * q → Fintype.card H = p * q →
    (¬∀ a b : G, a * b = b * a) → (¬∀ a b : H, a * b = b * a) →
    Nonempty (G ≃* H) := by sorry
"
Herstein_exercise_4_2_6,Algebra,success,True,2,"If $a^2 = 0$ in $R$, show that $ax + xa$ commutes with $a$.","import Mathlib

/--
If a^2 = 0 in a (possibly noncommutative) ring R, show that ax + xa commutes with a.
-/
variable {R : Type*} [Ring R]

theorem Herstein_exercise_4_2_6 (a x : R) (ha : a * a = 0) :
  a * (a * x + x * a) = (a * x + x * a) * a := by sorry
"
Herstein_exercise_4_3_1,Algebra,success,True,3,"If $R$ is a commutative ring and $a \in R$, let $L(a) = \{x \in R \mid xa = 0\}$. Prove that $L(a)$ is an ideal of $R$.","import Mathlib


/-- If $R$ is a commutative ring and $a \in R$, let $L(a) = \{x \in R \mid xa = 0\}$. Prove that $L(a)$ is an ideal of $R$. -/
theorem isIdeal_ker_mul_left {R : Type*} [CommRing R] (a : R) :
  Ideal.IsIdeal (setOf (λ x => x * a = 0)) := by sorry
"
Herstein_exercise_2_11_7,Algebra,success,True,3,"If $P \triangleleft G$, $P$ a $p$-Sylow subgroup of $G$, prove that $\varphi(P) = P$ for every automorphism $\varphi$ of $G$.","import Mathlib

variable {G : Type*} [Group G] {p : ℕ} (P : Subgroup G)

/-- If P ◁ G and P is a p-Sylow subgroup of G, then every automorphism of G fixes P. -/
theorem sylow_normal_fixed (hP : IsSylow p P) (hnormal : P.normal) (φ : G ≃* G) :
  P.map (φ.toMonoidHom) = P := by sorry
"
Herstein_exercise_3_2_21,Algebra,success,True,3,"If $\sigma, \tau$ are two permutations that disturb no common element and $\sigma \tau = e$, prove that $\sigma = \tau = e$.","import Mathlib

theorem herstein_exercise_3_2_21 {α : Type _} (σ τ : α ≃ α)
  (h_disjoint : ∀ x, σ x = x ∨ τ x = x)
  (h_mul : σ.trans τ = Equiv.refl α) : σ = Equiv.refl α ∧ τ = Equiv.refl α := by sorry
"
Herstein_exercise_4_1_34,Algebra,success,True,3,"Let $T$ be the group of $2\times 2$ matrices $A$ with entries in the field $\mathbb{Z}_2$ such that $\det A$ is not equal to 0. Prove that $T$ is isomorphic to $S_3$, the symmetric group of degree 3.","import Mathlib

/-- Let T be the group of 2×2 matrices over ZMod 2 with nonzero determinant (i.e. the units
    in the 2×2 matrix ring over Z/2Z). This group is isomorphic to the symmetric group S_3.
    Statement provided without proof. -/

def T : Type := Units (Matrix (Fin 2) (Fin 2) (ZMod 2))

theorem Herstein_exercise_4_1_34 : T ≃* Equiv.Perm (Fin 3) := by sorry
"
Herstein_exercise_4_4_9,Algebra,success,True,3,"Show that $(p - 1)/2$ of the numbers $1, 2, \ldots, p - 1$ are quadratic residues and $(p - 1)/2$ are quadratic nonresidues $\mod p$.","import Mathlib

/--
Show that exactly (p - 1) / 2 of the nonzero residues mod p are quadratic residues and
exactly (p - 1) / 2 are quadratic nonresidues, for p an odd prime.
-/
theorem herstein_exercise_4_4_9 (p : ℕ) [Fact (p.Prime)] (hp_ne_two : p ≠ 2) :
  (p - 1) / 2 = Fintype.card { a : ZMod p // a ≠ 0 ∧ ∃ y : ZMod p, y ^ 2 = a } ∧
  (p - 1) / 2 = Fintype.card { a : ZMod p // a ≠ 0 ∧ ¬ (∃ y : ZMod p, y ^ 2 = a) } := by sorry
"
Herstein_exercise_4_5_23,Algebra,success,True,3,Let $F = \mathbb{Z}_7$ and let $p(x) = x^3 - 2$ and $q(x) = x^3 + 2$ be in $F[x]$. Show that $p(x)$ and $q(x)$ are irreducible in $F[x]$ and that the fields $F[x]/(p(x))$ and $F[x]/(q(x))$ are isomorphic.,"import Mathlib

/-
Exercise: Let F = ZMod 7 and let p(x) = x^3 - 2 and q(x) = x^3 + 2 in F[X].
Show that p and q are irreducible in F[X] and that the fields F[X]/(p) and F[X]/(q) are isomorphic.
-/

def F := ZMod 7

open Polynomial

noncomputable section

variable {F}

/-- The two cubic polynomials over ZMod 7. -/
def p : Polynomial F := X ^ 3 - C (2 : F)
def q : Polynomial F := X ^ 3 + C (2 : F)

/-- p is irreducible in F[X]. -/
theorem p_irreducible : Irreducible (p : Polynomial F) := by sorry

/-- q is irreducible in F[X]. -/
theorem q_irreducible : Irreducible (q : Polynomial F) := by sorry

/-- The quotient rings F[X]/(p) and F[X]/(q) are isomorphic (in fact they are fields). -/
theorem quot_iso : (Polynomial F) ⧸ Ideal.span ({p} : Set (Polynomial F)) ≃+* (Polynomial F) ⧸ Ideal.span ({q} : Set (Polynomial F)) := by sorry

end
"
Herstein_exercise_5_1_8,Algebra,success,True,3,"If $F$ is a field of characteristic $p \neq 0$, show that $(a + b)^m = a^m + b^m$, where $m = p^n$, for all $a, b \in F$ and any positive integer $n$.","import Mathlib


/-- If F is a field of characteristic p ≠ 0, show that (a + b)^m = a^m + b^m, where m = p^n, for all a, b ∈ F and any positive integer n. -/
theorem add_pow_eq_add_pow_mod_char_pow {F : Type*} [Field F] (p : ℕ) [Fact (CharP F p)] (n : ℕ) (a b : F) :
  (a + b) ^ p ^ n = a ^ p ^ n + b ^ p ^ n := by sorry
"
