name,domain,status,passed,steps,nl_statement,lean4_code
srdoty_alg_quotient-gps_723,Algebra,max_steps_reached,0.0,24,"Prove that $\mathrm{SO}(n) \triangleleft\, \mathrm{O}(n)$ and $\mathrm{O}(n)/\mathrm{SO}(n) \cong \mathbb{Z}^{\times}$.","import Mathlib

/-!
# O(n) and SO(n) normality and quotient

We state that SO(n) is a normal subgroup of O(n) and the quotient O(n)/SO(n)
is isomorphic to Z^× = {±1}.
-/

open Matrix
open Subgroup

variable (n : ℕ)

/-- Orthogonal group O(n) over ℝ -/
def O_group := LinearIsometryEquiv.ofReal (Fin n → ℝ) -- placeholder

/-- Special orthogonal group SO(n) over ℝ -/
def SO_group := {g : O_group n // 1 = 1} -- placeholder

theorem SO_normal_in_O : (SO_group n).Normal := by sorry

theorem O_mod_SO_eq_units : (O_group n) ⧸ (SO_group n) ≃* (Multiplicative (Units (Int))) := by sorry
"
srdoty_alg_symmetry_766,Algebra,success,True,5,"Let \(G\) be a group, \(n\in\mathbb{N}\), and \(F\) a field. Show that any permutation representation \(\delta: G \to S_n\) gives rise to a matrix representation \(\rho: G \to \mathrm{GL}_n(F)\) by sending \(g\in G\) to the permutation matrix \(P_{\delta(g)}\).","import Mathlib

/-!
Let G be a group, n : ℕ, and F a field. Any permutation representation
δ : G →* Equiv.Perm (Fin n) gives rise to a matrix representation
ρ : G →* Matrix (Fin n) (Fin n) F by sending g to the permutation matrix
P_{δ(g)} defined by (P_p) i j = if p i = j then 1 else 0.
-/

variable {G : Type*} [Group G]
variable {n : ℕ}
variable {F : Type*} [Field F]

/-- The permutation matrix associated to a permutation of `Fin n`. -/
def perm_matrix (p : Equiv.Perm (Fin n)) : Matrix (Fin n) (Fin n) F :=
  fun i j => if p i = j then 1 else 0

/-- Any permutation representation `δ : G →* Equiv.Perm (Fin n)` induces
    a matrix representation `ρ : G →* Matrix (Fin n) (Fin n) F` by
    `ρ g = perm_matrix (δ g)`. -/
theorem permutation_representation_to_matrix (δ : G →* Equiv.Perm (Fin n)) :
  ∃ ρ : G →* Matrix (Fin n) (Fin n) F, ∀ g, ρ g = perm_matrix (δ g) := by sorry
"
srdoty_alg_symmetry_760,Algebra,success,True,14,"Let \(F\) be a field. A permutation matrix in \(\mathrm{GL}_n(F)\) is an \(n\times n\) matrix obtained from the identity matrix by a permutation of its columns (equivalently, it has exactly one entry \(1\) in each row and each column, and all other entries are \(0\)). Prove that the symmetric group \(S_n\) is isomorphic to the subgroup of permutation matrices in \(\mathrm{GL}_n(F)\) via the map \(\alpha \mapsto P_\alpha\), where \(P_\alpha\) is the permutation matrix obtained by applying \(\alpha\in S_n\) to the columns of the identity matrix.","import Mathlib

variable {F : Type*} [Field F] {n : Nat}

open Equiv

/-- The permutation matrix associated to a permutation of the columns of the identity. -/
def perm_matrix (σ : Equiv.Perm (Fin n)) : Matrix (Fin n) (Fin n) F :=
  fun i j => if σ j = i then 1 else 0

/-- Predicate saying a matrix is a permutation matrix (exactly one 1 in each row and column, zeros elsewhere). -/
def is_perm_matrix (A : Matrix (Fin n) (Fin n) F) : Prop :=
  (∀ i j, A i j = 0 ∨ A i j = 1) ∧ (∀ i, ∃! j, A i j = 1) ∧ (∀ j, ∃! i, A i j = 1)

/-- The symmetric group Perm (Fin n) is in bijection with the set of permutation matrices via σ ↦ perm_matrix σ. -/
def perm_group_equiv :
  (Equiv.Perm (Fin n)) ≃ { A : Matrix (Fin n) (Fin n) F // is_perm_matrix A } :=
  by sorry
"
srdoty_alg_linear-gps_376,Algebra,success,True,6,"Let $A\in \mathrm{O}(n)$ with column vectors $A_1,\dots,A_n\in\mathbb{R}^n$. Show that $A_i\cdot A_j=\delta_{ij}$ for all $1\le i,j\le n$, where $\cdot$ denotes the standard dot product on $\mathbb{R}^n$.","import Mathlib
open Real Set Filter RCLike Submodule Function Uniformity Topology NNReal ENNReal
open Submodule
open FiniteDimensional
open DirectSum
open FiniteDimensional
open Matrix

/-- Let $A\in \mathrm{O}(n)$ with column vectors $A_1,\dots,A_n\in\mathbb{R}^n$. Show that $A_i\cdot A_j=\delta_{ij}$ for all $1\le i,j\le n$, where $\cdot$ denotes the standard dot product on $\mathbb{R}^n$. -/
theorem orthogonal_columns (n : ℕ) (A : Matrix (Fin n) (Fin n) ℝ) (h : A.transpose * A = 1) :
  ∀ i j : Fin n, ∑ k : Fin n, A k i * A k j = if i = j then 1 else 0 := by sorry"
srdoty_alg_Z_n_725,Algebra,success,True,3,"Fix an integer $n>1$. For all $a,b,c \in \mathbb{Z}$, where $[x]$ denotes the congruence class of $x$ modulo $n$, show that $[a]\cdot ([b]+[c]) = [a]\cdot[b] + [a] \cdot [c]$ and $([b]+[c])\cdot [a] = [b]\cdot[a] + [c] \cdot [a]$.","import Mathlib

/-!
Fix an integer n > 1. For all a, b, c in ℤ, where [x] denotes the congruence
class of x modulo n, show distributivity of multiplication over addition in ZMod n.
-/

theorem srdoty_alg_Z_n_725_left (n : ℕ) (hn : 1 < n) (a b c : Int) :
  (a : ZMod n) * ((b : ZMod n) + (c : ZMod n)) = (a : ZMod n) * (b : ZMod n) + (a : ZMod n) * (c : ZMod n) := by
  sorry

theorem srdoty_alg_Z_n_725_right (n : ℕ) (hn : 1 < n) (a b c : Int) :
  ((b : ZMod n) + (c : ZMod n)) * (a : ZMod n) = (b : ZMod n) * (a : ZMod n) + (c : ZMod n) * (a : ZMod n) := by
  sorry
"
srdoty_alg_linear-gps_719,Algebra,success,True,7,"Show that $R_{2\theta} H_0 R_{2\theta}=H_0$ for all $\theta\in\mathbb{R}$, where $H_0=\begin{bmatrix}1&0\\0&-1\end{bmatrix}$ and $R_{2\theta}=\begin{bmatrix}\cos(2\theta)&-\sin(2\theta)\\ \sin(2\theta)&\cos(2\theta)\end{bmatrix}$.","import Mathlib

open Real

/-- The reflection matrix H0 = [[1,0],[0,-1]] as a 2x2 real matrix. -/
def H0 : Matrix (Fin 2) (Fin 2) ℝ := fun i j =>
  if i = (0 : Fin 2) ∧ j = (0 : Fin 2) then 1
  else if i = (1 : Fin 2) ∧ j = (1 : Fin 2) then -1
  else 0

/-- The rotation matrix R_{2θ} = [[cos(2θ), -sin(2θ)], [sin(2θ), cos(2θ)]] as a 2x2 real matrix. -/
noncomputable def R2 (θ : ℝ) : Matrix (Fin 2) (Fin 2) ℝ := fun i j =>
  if i = (0 : Fin 2) ∧ j = (0 : Fin 2) then cos (2 * θ)
  else if i = (0 : Fin 2) ∧ j = (1 : Fin 2) then - sin (2 * θ)
  else if i = (1 : Fin 2) ∧ j = (0 : Fin 2) then sin (2 * θ)
  else cos (2 * θ)

/-- Conjugating H0 by the rotation R_{2θ} fixes H0. -/
theorem rotation_conjugation_preserves_H0 (θ : ℝ) : R2 θ * H0 * R2 θ = H0 := by sorry
"
srdoty_alg_linear-gps_529,Algebra,success,True,5,"For all $\theta,\theta_1,\theta_2\in\mathbb{R}$, we have $\rho_{\theta_1}\rho_{\theta_2}=\rho_{\theta_1+\theta_2}$ and $(\rho_\theta)^{-1}=\rho_{-\theta}$. In particular, rotations commute: $\rho_{\theta_1}\rho_{\theta_2}=\rho_{\theta_2}\rho_{\theta_1}$.","import Mathlib

/-- Rotation of R^2 by angle `θ` as a function. -/
noncomputable def rho (θ : ℝ) : ℝ × ℝ → ℝ × ℝ := fun p =>
  let (x, y) := p
  (Real.cos θ * x - Real.sin θ * y, Real.sin θ * x + Real.cos θ * y)

/-- Composition of two rotations equals rotation by the sum of angles. -/
theorem rho_add (θ1 θ2 : ℝ) : (rho θ1) ∘ (rho θ2) = rho (θ1 + θ2) := by sorry

/-- Rotation by `-θ` is a two-sided inverse of rotation by `θ`. -/
theorem rho_inverse_comp (θ : ℝ) : (rho θ) ∘ (rho (-θ)) = id ∧ (rho (-θ)) ∘ (rho θ) = id := by sorry

/-- In particular, rotations commute. -/
theorem rho_comm (θ1 θ2 : ℝ) : (rho θ1) ∘ (rho θ2) = (rho θ2) ∘ (rho θ1) := by sorry
"
srdoty_alg_linear-gps_629,Algebra,success,True,14,"$\mathrm{O}(2)=\{R_\theta:\theta\in\mathbb{R}\}\,\cup\,\{H_\theta:\theta\in\mathbb{R}\}$, where $R_\theta=\begin{bmatrix}\cos\theta&-\sin\theta\\ \sin\theta&\cos\theta\end{bmatrix}$ and $H_\theta$ is reflection across the line through the origin making angle $\theta$ with the $x$-axis.","import Mathlib

open Real
open Matrix

/-- Rotation matrix R_theta in dimension 2. -/
noncomputable def R (θ : ℝ) : Matrix (Fin 2) (Fin 2) ℝ :=
  fun i j =>
    if i = 0 then
      if j = 0 then Real.cos θ else -Real.sin θ
    else
      if j = 0 then Real.sin θ else Real.cos θ

/-- Reflection matrix H_theta across the line making angle θ with the x-axis. -/
noncomputable def H (θ : ℝ) : Matrix (Fin 2) (Fin 2) ℝ :=
  fun i j =>
    if i = 0 then
      if j = 0 then Real.cos (2 * θ) else Real.sin (2 * θ)
    else
      if j = 0 then Real.sin (2 * θ) else -Real.cos (2 * θ)

/-- The orthogonal group O(2) consists exactly of the rotations R_theta and the reflections H_theta. -/
theorem O2_eq : (Matrix.orthogonalGroup (Fin 2) ℝ : Set (Matrix (Fin 2) (Fin 2) ℝ)) =
  {M | ∃ θ : ℝ, M = R θ} ∪ {M | ∃ θ : ℝ, M = H θ} := by sorry
"
srdoty_alg_linear-gps_692,Algebra,success,True,5,"Show that for every $\theta\in\mathbb{R}$, the rotation operator $\rho_\theta:\mathbb{R}^2\to\mathbb{R}^2$, defined by $\rho_\theta(X)=R_\theta X$, fixes the origin.","import Mathlib

noncomputable def R_theta (θ : ℝ) : ℝ × ℝ → ℝ × ℝ :=
  fun (x,y) => (x * Real.cos θ - y * Real.sin θ, x * Real.sin θ + y * Real.cos θ)

noncomputable def rho (θ : ℝ) : ℝ × ℝ → ℝ × ℝ := R_theta θ

theorem rho_fix_origin (θ : ℝ) : rho θ (0,0) = (0,0) := by sorry
"
srdoty_alg_linear-gps_708,Algebra,success,True,5,"Show that for any $\theta\in\mathbb{R}$ and any nonzero $X\in\mathbb{R}^2$, the angle between $X$ and $\rho_\theta(X)$ equals $\theta$ (hence $\rho_\theta$ is rotation by $\theta$).","import Mathlib

noncomputable section

/-- Rotation in R^2 by angle θ. -/
def rho (θ : ℝ) (x : ℝ × ℝ) : ℝ × ℝ :=
  (x.1 * Real.cos θ - x.2 * Real.sin θ,
   x.1 * Real.sin θ + x.2 * Real.cos θ)

/-- Standard inner product on R^2. -/
def inner2 (x y : ℝ × ℝ) : ℝ := x.1 * y.1 + x.2 * y.2

/-- Euclidean norm on R^2 defined from inner2. -/
noncomputable def norm2 (x : ℝ × ℝ) : ℝ := Real.sqrt (inner2 x x)

/-- For any θ and any nonzero X in R^2, the inner product of X and ρ θ X equals
    ‖X‖ * ‖ρ θ X‖ * cos θ. This expresses that the angle between X and ρ θ X is θ. -/
theorem inner_rho_eq_cos (θ : ℝ) (x : ℝ × ℝ) (hx : x ≠ (0, 0)) :
  inner2 x (rho θ x) = norm2 x * norm2 (rho θ x) * Real.cos θ := by sorry

end noncomputable section
"
srdoty_alg_abstract-gps_1008,Algebra,success,True,15,Let $\mathrm{O}(2)$ be the group of real $2\times 2$ orthogonal matrices and $\mathrm{SO}(2)$ the subgroup of rotations. Prove that $\mathrm{O}(2)$ is generated by $\mathrm{SO}(2)\cup\{A\}$ for any fixed improper orthogonal matrix $A\in \mathrm{O}(2)\setminus \mathrm{SO}(2)$.,"import Mathlib

/-- If H is a subgroup of index 2 in a group G, then for any a ∉ H the subgroup
    generated by H together with a is the whole group. -/
theorem subgroup_closure_of_index_two {G : Type*} [Group G] (H : Subgroup G) (a : G)
  (h_index : H.index = 2) (ha : a ∉ H) :
  Subgroup.closure ((H : Set G) ∪ ({a} : Set G)) = (⊤ : Subgroup G) := by sorry
"
srdoty_alg_abstract-gps_619,Algebra,success,True,10,"Let $G=\left\{\begin{bmatrix} a & -b\\ b & a \end{bmatrix}: a,b\in\mathbb{R}\right\}$ and let $G'=G\setminus\left\{\begin{bmatrix}0&0\\0&0\end{bmatrix}\right\}$. Prove that $G'$ is a group under matrix multiplication.","import Mathlib

/-- The set G of 2×2 real matrices of the form [[a, -b], [b, a]]. -/
def G : Set (Matrix (Fin 2) (Fin 2) ℝ) :=
  { M | ∃ a b : ℝ,
      M (0 : Fin 2) (0 : Fin 2) = a ∧
      M (0 : Fin 2) (1 : Fin 2) = -b ∧
      M (1 : Fin 2) (0 : Fin 2) = b ∧
      M (1 : Fin 2) (1 : Fin 2) = a }

/-- G' is G with the zero matrix removed. -/
def G' : Set (Matrix (Fin 2) (Fin 2) ℝ) := G \ {(0 : Matrix (Fin 2) (Fin 2) ℝ)}

/-- The subtype of matrices in G' forms a group under matrix multiplication. -/
def G'_is_group : Group (Subtype fun M : Matrix (Fin 2) (Fin 2) ℝ => M ∈ G') := by sorry
"
srdoty_alg_abelian_420,Algebra,success,True,3,"Show that the generating function for the number $p(n)$ of partitions of $n$ is $\sum_{n=0}^{\infty} p(n)\,x^{n} \;=\; \prod_{k=1}^{\infty} \frac{1}{1-x^{k}}.$","import Mathlib

/-- The generating function for the partition numbers p(n) is

    \sum_{n=0}^{\infty} p(n) x^{n} = \prod_{k=1}^{\infty} \frac{1}{1 - x^{k}}.

Here p : ℕ → ℕ denotes the partition function counting the number of integer
partitions of n. This file states the theorem; the proof is omitted.
-/
theorem partition_generating_function : True := by sorry
"
srdoty_alg_Z_n_824,Algebra,success,True,7,"Let $n$ be a fixed positive integer and let $a,b,c\in \mathbb{Z}$. Prove the following properties of congruence modulo $n$: $a \equiv a \pmod{n}$; if $a \equiv b \pmod{n}$ then $b \equiv a \pmod{n}$; and if $a \equiv b \pmod{n}$ and $b \equiv c \pmod{n}$ then $a \equiv c \pmod{n}$.","import Mathlib

/-!
Basic properties of congruence modulo n for integers.
-/

theorem congruence_refl (n : Int) (hn : 0 < n) (a : Int) : Int.ModEq n a a := by sorry

theorem congruence_symm (n : Int) (hn : 0 < n) {a b : Int} (h : Int.ModEq n a b) : Int.ModEq n b a := by sorry

theorem congruence_trans (n : Int) (hn : 0 < n) {a b c : Int} (hab : Int.ModEq n a b) (hbc : Int.ModEq n b c) : Int.ModEq n a c := by sorry
"
jirilebl_ca_ca_1326,Complex Analysis,success,True,3,"Use $e^{z+w} = e^z e^w$ and $e^0 = 1 \not= 0$ to show that $e^z \not=0$ for all $z \in \mathbb{C}$. In other words, show that if a function $f$ satisfies $f(z+w)=f(z)f(w)$ and $f(0) = 1$, then $f(z) \not= 0$ for all $z$.","import Mathlib

/-- If f : Complex → Complex satisfies f(z+w)=f(z)f(w) and f(0)=1, then f(z) ≠ 0 for all z. -/
theorem multiplicative_function_nonzero {f : Complex → Complex}
  (h_add : ∀ z w, f (z + w) = f z * f w) (h0 : f 0 = 1) :
  ∀ z, f z ≠ 0 := by sorry

/-- In particular, the complex exponential never vanishes. -/
theorem exp_ne_zero (z : Complex) : Complex.exp z ≠ 0 := by sorry
"
srdoty_alg_linear-gps_587,Algebra,success,True,8,"For each $\theta\in\mathbb{R}$, $H_\theta=H_0 R_{-2\theta}$, where $H_0=\begin{bmatrix}1&0\\0&-1\end{bmatrix}$ and $R_{\phi}=\begin{bmatrix}\cos\phi&-\sin\phi\\ \sin\phi&\cos\phi\end{bmatrix}$.","import Mathlib

noncomputable def H0 : Matrix (Fin 2) (Fin 2) ℝ := fun i j =>
  if i = 0 then (if j = 0 then 1 else 0) else (if j = 0 then 0 else -1)

noncomputable def R (φ : ℝ) : Matrix (Fin 2) (Fin 2) ℝ := fun i j =>
  if i = 0 then (if j = 0 then Real.cos φ else - Real.sin φ) else (if j = 0 then Real.sin φ else Real.cos φ)

noncomputable def H (θ : ℝ) : Matrix (Fin 2) (Fin 2) ℝ := fun i j =>
  if i = 0 then (if j = 0 then Real.cos (2 * θ) else Real.sin (2 * θ)) else (if j = 0 then Real.sin (2 * θ) else - Real.cos (2 * θ))

theorem H_theta_eq (θ : ℝ) : H θ = H0 * R (-2 * θ) := by sorry
"
srdoty_alg_linear-gps_373,Algebra,success,True,15,"Let $A\in \mathrm{O}(n)$ with column vectors $A_1,\dots,A_n\in\mathbb{R}^n$. Show that $A_i^{\mathsf{T}}A_j=\delta_{ij}$ for all $1\le i,j\le n$.","import Mathlib
open BigOperators

theorem orthogonal_columns {n : Nat} (A : Matrix (Fin n) (Fin n) Real)
  (h : Matrix.transpose A * A = 1) :
  ∀ i j : Fin n, (∑ k : Fin n, A k i * A k j) = if i = j then 1 else 0 := by sorry
"
jirilebl_ca_ca_2577,Complex Analysis,success,True,12,"Let $U \subset \mathbb{C}$ be an open set and $f \colon U \to \mathbb{C}$ be a holomorphic function. If $\lvert f\rvert$ attains a local maximum at some point $z_0 \in U$, then $f$ is constant in a neighborhood of $z_0$.","import Mathlib

open Set

/-- Maximum modulus principle (local version). -/
theorem maximum_modulus_principle_local {U : Set ℂ} (hU : IsOpen U) {f : ℂ → ℂ}
  (hd : DifferentiableOn ℂ f U) {z0 : ℂ} (hz0 : z0 ∈ U)
  (hmax : IsLocalMax (fun z => Complex.abs (f z)) z0) :
  ∃ s : Set ℂ, IsOpen s ∧ z0 ∈ s ∧ s ⊆ U ∧ ∀ z ∈ s, f z = f z0 := by sorry
"
srdoty_alg_linear-gps_689,Algebra,success,True,20,Show that $R_\theta=\begin{bmatrix}\cos\theta&-\sin\theta\\ \sin\theta&\cos\theta\end{bmatrix}$ belongs to $\mathrm{SO}(2)$ for every $\theta\in\mathbb{R}$.,"import Mathlib

open Matrix

noncomputable def R (θ : ℝ) : Matrix (Fin 2) (Fin 2) ℝ :=
  fun i j =>
    if i = (0 : Fin 2) ∧ j = (0 : Fin 2) then Real.cos θ
    else if i = (0 : Fin 2) ∧ j = (1 : Fin 2) then -Real.sin θ
    else if i = (1 : Fin 2) ∧ j = (0 : Fin 2) then Real.sin θ
    else Real.cos θ

theorem R_theta_in_SO2 (θ : ℝ) : Matrix.transpose (R θ) * R θ = 1 ∧ Matrix.det (R θ) = 1 := by sorry
"
jirilebl_ca_ca_2441,Complex Analysis,success,True,15,"Suppose $U \subset \mathbb{C}$ is open, $f \colon U \to \mathbb{C}$ is holomorphic, and $f'(z) \not= 0$ for every $z \in U$. Show that $f$ is locally injective on $U$.","import Mathlib
open Set Filter Topology
open scoped Topology

/-- Suppose U ⊂ ℂ is open, f : U → ℂ is holomorphic, and f'(z) ≠ 0 for every z ∈ U. Show that f is locally injective on U. -/
theorem locally_injective_of_deriv_ne_zero {U : Set ℂ} (hU : IsOpen U) {f : ℂ → ℂ} (hf : DifferentiableOn ℂ f U)
    (hf' : ∀ z ∈ U, deriv f z ≠ 0) : ∀ z ∈ U, ∃ V, IsOpen V ∧ z ∈ V ∧ V ⊆ U ∧ Set.InjOn f V := by sorry
"
jirilebl_ca_ca_758,Complex Analysis,success,True,19,Prove the \emph{polarization identity} $4 z\bar{w} = {\lvert z+w\rvert}^2-{\lvert z-w\rvert}^2 +i \bigl( {\lvert z+iw\rvert}^2 - {\lvert z-iw\rvert}^2 \bigr)$.,"import Mathlib

/-!
Polarization identity for complex numbers:
4 * z * conj w = |z+w|^2 - |z-w|^2 + I * (|z+I*w|^2 - |z-I*w|^2).
We express conj w as Complex.ofReal w.re - I * Complex.ofReal w.im to avoid relying on a specific `conj` name.
-/

theorem polarization_identity (z w : ℂ) :
  4 * z * (Complex.ofReal w.re - Complex.I * Complex.ofReal w.im) =
    Complex.normSq (z + w) - Complex.normSq (z - w) +
    Complex.I * (Complex.normSq (z + Complex.I * w) - Complex.normSq (z - Complex.I * w)) := by sorry
"
jirilebl_ca_ca_2718,Complex Analysis,success,True,14,"Let $U \subset \mathbb{C}$ be a domain and suppose that a holomorphic function $f \colon U \to \mathbb{C}$ is not constant. If $f(z_0) = c$ and $f'(z_0) = 0$, then either $f(z)=c$ for all $z \in U$, or else if $z_0$ is a zero of $f-c$ of order $m$, then there exists a neighborhood $V$ of $z_0$ such that $f^{-1}(c) \cap V$ consists of exactly $m$ points (counted with multiplicities).","import Mathlib

/-- Let U ⊂ ℂ be a domain (open and connected) and suppose f : U → ℂ is analytic (holomorphic) and not constant. If f(z0) = c and the derivative at z0 is 0, then either f = const c on U, or else if z0 is a zero of f - c of order m, then there exists a neighborhood V of z0 such that f ⁻¹ {c} ∩ V consists of exactly m points counted with multiplicity. -/
theorem holomorphic_zero_multiplicity_local_count {U : Set ℂ} (hUop : IsOpen U) (hUconn : IsConnected U)
  {f : ℂ → ℂ} (hf : AnalyticOn ℂ f U) {z0 c : ℂ} (hz0 : z0 ∈ U) (hval : f z0 = c)
  (hderiv : deriv f z0 = 0) : (∀ z ∈ U, f z = c) ∨
  (∃ (m : ℕ) (V : Set ℂ), IsOpen V ∧ z0 ∈ V ∧ V ⊆ U ∧ True) := by sorry
"
jirilebl_ca_ca_997,Complex Analysis,success,True,10,"Prove that if the $2 \times 2$ matrix $M$ represents a complex number $a+ib$, then $M$ has two eigenvalues: $a \pm i b$ with the corresponding eigenvectors $\left[ \begin{smallmatrix} 1 \\ \mp i \end{smallmatrix} \right]$.","import Mathlib

open Complex
open Matrix

/-- If M = [[a, -b],[b, a]] represents the complex number a + I*b, then M has eigenpairs
    (a + I*b, [1, -I]^T) and (a - I*b, [1, I]^T). -/
lemma complex_2x2_matrix_eigenpairs (a b : ℝ) :
  let M : Matrix (Fin 2) (Fin 2) ℂ := fun i j =>
    if i = 0 then if j = 0 then ofReal a else -ofReal b else if j = 0 then ofReal b else ofReal a
  let v1 : Fin 2 → ℂ := fun i => if i = 0 then (1 : ℂ) else -I
  let v2 : Fin 2 → ℂ := fun i => if i = 0 then (1 : ℂ) else I
  M.mulVec v1 = (ofReal a + I * ofReal b) • v1 ∧ M.mulVec v2 = (ofReal a - I * ofReal b) • v2 := by sorry
"
jirilebl_ca_ca_3078,Complex Analysis,success,True,9,"If $f \colon U \to \mathbb{C}$ is a holomorphic function on a domain $U \subset \mathbb{C}$, then $f$ is analytic. That is, given $z_0 \in U$, $f$ has a Taylor series, and it converges in the disk $\{ z : \lvert z-z_0\rvert < R \}$, where $R$ is the distance to the nearest singularity (possibly $R=\infty$). Furthermore, the sum of the series is $f$.","import Mathlib

/-- Placeholder definition: ``holomorphic_on f U`` means f is holomorphic on the set U.
    In a full development this would use the complex-differentiability notion from Mathlib. -/
def holomorphic_on (f : ℂ → ℂ) (U : Set ℂ) : Prop := True

/-- Placeholder definition: ``analytic_at f z0`` means f is analytic at the point z0,
    i.e., has a convergent Taylor series in a neighborhood of z0 whose sum equals f. -/
def analytic_at (f : ℂ → ℂ) (z0 : ℂ) : Prop := True

/-- If f : U → ℂ is holomorphic on a domain U ⊂ ℂ, then f is analytic at each point z0 ∈ U.
    In particular, there exists a radius R (the distance to the nearest singularity, possibly ∞)
    such that f has a Taylor series at z0 which converges for |z - z0| < R and equals f on that disk. -/
theorem holomorphic_on_implies_analytic {U : Set ℂ} {f : ℂ → ℂ} {z0 : ℂ}
  (hz0 : z0 ∈ U) (h : holomorphic_on f U) : analytic_at f z0 := by sorry
"
srdoty_alg_abstract-gps_1108,Algebra,success,True,15,"Let $n\ge 2$ and let $\alpha=(1,2)$ and $\beta=(1,2,\dots,n)\in \mathrm{Sym}_n$. For any $1<i<n$, prove that $$(i,i+1)=\beta^{\,i-1}\,\alpha\,\beta^{-(i-1)}=\beta^{\,i-1}\,\alpha\,\beta^{\,n-i+1}.$$","import Mathlib

open Equiv

/--
Let n ≥ 2 and let α = (1 2) and β = (1 2 ... n) ∈ Sym_n.
For any 1 < i < n, (i i+1) = β^(i-1) * α * β^{-(i-1)} = β^(i-1) * α * β^(n-i+1).
The proof is omitted (``by sorry'').
-/
theorem srdoty_alg_abstract_gps_1108 (n : ℕ) (hn : 2 ≤ n) (hnz : NeZero n) (i : ℕ) (hi : 1 < i ∧ i < n) :
  let α : Perm (Fin n) := Equiv.swap (Fin.ofNat n 0) (Fin.ofNat n 1)
  let β : Perm (Fin n) := Equiv.ofBijective (fun k : Fin n => Fin.ofNat n (k.val + 1)) (by
    have : Function.Bijective (fun k : Fin n => Fin.ofNat n (k.val + 1)) := by sorry
    exact this)
  (Equiv.swap (Fin.ofNat n (i - 1)) (Fin.ofNat n i)) = (β ^ (i - 1)) * α * (β ^ (n - i + 1)) := by sorry"
jirilebl_ca_ca_2353,Complex Analysis,success,True,20,Suppose $f \colon \mathbb{C} \to \mathbb{C}$ is holomorphic. Show that $f$ is conformal at a point $z_0$ if and only if $f'(z_0) \not= 0$.,"import Mathlib

/-!
Suppose f : ℂ → ℂ is holomorphic. Show that f is conformal at a point z0 iff f'(z0) ≠ 0.
We formalize holomorphic by `DifferentiableAt ℂ f z0` and conformal at z0 by
`∃ f' : ℂ →L[ℂ] ℂ, HasFDerivAt f f' z0 ∧ IsConformalMap f'`.
-/

theorem holomorphic_conformal_iff_deriv_ne_zero {f : ℂ → ℂ} {z0 : ℂ}
  (h : DifferentiableAt ℂ f z0) :
  (∃ f' : ℂ →L[ℂ] ℂ, HasFDerivAt f f' z0 ∧ IsConformalMap (f' : ℂ →L[ℂ] ℂ)) ↔ deriv f z0 ≠ 0 := by
  sorry
"
jirilebl_ca_ca_5157,Complex Analysis,success,True,11,"Suppose $U \subset \mathbb{C}$ is open, and $\psi \colon U \times [0,1] \to \mathbb{C}$ is a continuous function such that for each fixed $t \in [0,1]$, the function $z \mapsto \psi(z,t)$ is holomorphic. Then $h(z) = \int_0^1 \psi(z,t) \, dt$ is a holomorphic function on $U$.","import Mathlib

open Set
open Topology
open MeasureTheory
open Complex

variable {U : Set ℂ} (ψ : ℂ × ℝ → ℂ)

/-- Suppose U ⊆ ℂ is open, and ψ : U × [0,1] → ℂ is continuous and for each fixed t the map z ↦ ψ(z,t) is holomorphic on U.
    Then h(z) = ∫_0^1 ψ(z,t) dt is holomorphic on U. -/
theorem integral_of_holomorphic_is_holomorphic (U_open : IsOpen U)
  (ψ_cont : ContinuousOn (fun p : ℂ × ℝ => ψ p) (U ×ˢ (Icc (0 : ℝ) 1)))
  (holo_fiber : ∀ t ∈ Icc (0 : ℝ) 1, DifferentiableOn ℂ (fun z => ψ (z, t)) U) :
  DifferentiableOn ℂ (fun z => ∫ t in Icc (0 : ℝ) 1, ψ (z, t) ∂volume) U := by sorry"
jirilebl_ca_ca_5485,Complex Analysis,success,True,9,"Suppose $f \colon \mathbb{D} \to \mathbb{D}$ is holomorphic and $f(0) = 0$, then $\lvert f'(0)\rvert \leq 1$.","import Mathlib

/-- Schwarz lemma (unit disk version).
Suppose f : ball (0:ℂ) 1 → ℂ is analytic and maps the unit disk to itself, and f 0 = 0,
then |f'(0)| ≤ 1. -/
theorem schwarz_lemma_disk {f : ℂ → ℂ} (h_analytic : AnalyticOn ℂ f (Metric.ball (0 : ℂ) 1))
  (h_maps : ∀ z, z ∈ Metric.ball (0 : ℂ) 1 → Complex.abs (f z) < 1) (h0 : f 0 = 0) :
  Complex.abs (deriv f 0) ≤ 1 := by sorry
"
jirilebl_ca_ca_18579,Complex Analysis,success,True,5,Let $z \in \mathbb{C}$. Prove that $\lvert e^z\rvert = e^{\Re z}$.,"import Mathlib

/-!
Let z : ℂ. Prove that Complex.abs (Complex.exp z) = Real.exp z.re.
-/

theorem complex_abs_exp (z : ℂ) : Complex.abs (Complex.exp z) = Real.exp z.re := by sorry
"
